return_id,order_id,order_item_id,return_date,return_reason,refund_amount,refund_status,refund_date,batch_date
2037,13530,40649,2023-07-11 18:48:35,Late delivery,7568.12,approved,2023-07-12 18:48:35,full_load
2038,13532,40653,2023-11-30 22:00:06,Damaged item,19649.82,processed,2023-12-03 22:00:06,full_load
2039,13538,40671,2023-09-20 17:19:53,Damaged item,42179.75,rejected,2023-09-27 17:19:53,full_load
2040,13543,40691,2024-05-13 18:11:44,Late delivery,955.19,processed,2024-05-20 18:11:44,full_load
2041,13552,40722,2024-10-23 10:00:27,Changed mind,1098.66,processed,2024-10-26 10:00:27,full_load
2042,13569,40775,2026-01-17 19:36:31,Changed mind,7870.93,approved,2026-01-21 19:36:31,full_load
2043,13569,40776,2026-01-17 19:36:31,Wrong item,6395.86,processed,2026-01-24 19:36:31,full_load
2044,13572,40783,2024-10-13 09:08:17,Wrong item,2609.64,approved,2024-10-19 09:08:17,full_load
2045,13601,40871,2025-05-04 23:12:19,Late delivery,9004.81,approved,2025-05-07 23:12:19,full_load
2046,13623,40927,2024-02-02 00:49:42,Missing parts,1483.02,processed,2024-02-03 00:49:42,full_load
2047,13623,40928,2024-02-02 00:49:42,Changed mind,7534.3,rejected,2024-02-06 00:49:42,full_load
2048,13624,40931,2024-01-05 13:12:38,Size issue,1998.34,processed,2024-01-10 13:12:38,full_load
2049,13624,40933,2024-01-05 13:12:38,Changed mind,1327.81,rejected,2024-01-11 13:12:38,full_load
2050,13655,41030,2023-05-26 15:35:57,Wrong item,2855.01,processed,2023-06-02 15:35:57,full_load
2051,13655,41027,2023-05-22 15:35:57,Late delivery,4496.3,processed,2023-05-29 15:35:57,full_load
2052,13660,41041,2025-07-09 06:08:56,Wrong item,19472.2,approved,2025-07-16 06:08:56,full_load
2053,13660,41042,2025-06-28 06:08:56,Damaged item,3488.24,processed,2025-06-29 06:08:56,full_load
2054,13664,41057,2023-03-30 07:21:59,Changed mind,11018.21,processed,2023-04-06 07:21:59,full_load
2055,13666,41065,2023-12-21 00:42:59,Damaged item,3715.85,approved,2023-12-24 00:42:59,full_load
2056,13666,41066,2024-01-04 00:42:59,Changed mind,5165.68,processed,2024-01-05 00:42:59,full_load
2057,13676,41099,2025-12-26 02:52:41,Damaged item,1639.02,processed,2025-12-30 02:52:41,full_load
2058,13676,41103,2025-12-16 02:52:41,Missing parts,134.86,rejected,2025-12-23 02:52:41,full_load
2059,13678,41113,2025-01-07 08:38:51,Wrong item,4232.04,processed,2025-01-08 08:38:51,full_load
2060,13678,41109,2025-01-20 08:38:51,Wrong item,34044.86,approved,2025-01-27 08:38:51,full_load
2061,13701,41190,2024-03-10 07:13:37,Late delivery,1848.89,approved,2024-03-15 07:13:37,full_load
2062,13701,41191,2024-03-10 07:13:37,Missing parts,12668.96,approved,2024-03-14 07:13:37,full_load
2063,13704,41199,2024-07-08 09:40:47,Missing parts,580.16,processed,2024-07-10 09:40:47,full_load
2064,13704,41201,2024-07-04 09:40:47,Missing parts,606.27,processed,2024-07-10 09:40:47,full_load
2065,13707,41207,2024-10-29 03:42:51,Changed mind,12839.52,approved,2024-11-02 03:42:51,full_load
2066,13707,41209,2024-11-03 03:42:51,Missing parts,54892.62,processed,2024-11-09 03:42:51,full_load
2067,13715,41233,2023-05-27 22:14:29,Missing parts,23797.08,approved,2023-06-02 22:14:29,full_load
2068,13738,41301,2023-11-14 14:10:55,Late delivery,2552.44,approved,2023-11-15 14:10:55,full_load
2069,13745,41316,2024-03-07 04:02:48,Damaged item,2084.36,approved,2024-03-13 04:02:48,full_load
2070,13747,41321,2024-06-14 07:28:13,Wrong item,498.86,approved,2024-06-19 07:28:13,full_load
2071,13754,41350,2025-04-23 04:25:50,Size issue,710.27,approved,2025-04-27 04:25:50,full_load
2072,13754,41349,2025-04-29 04:25:50,Damaged item,21594.56,processed,2025-04-30 04:25:50,full_load
2073,13760,41369,2025-01-30 18:37:29,Wrong item,5009.46,approved,2025-02-05 18:37:29,full_load
2074,13766,41384,2023-10-21 15:54:51,Wrong item,2192.31,rejected,2023-10-25 15:54:51,full_load
2075,13771,41397,2023-09-28 15:18:30,Changed mind,997.86,approved,2023-10-02 15:18:30,full_load
2076,13772,41399,2024-01-13 15:48:07,Missing parts,43250.8,processed,2024-01-17 15:48:07,full_load
2077,13779,41422,2025-06-09 06:02:02,Missing parts,662.24,approved,2025-06-13 06:02:02,full_load
2078,13788,41451,2024-02-03 03:38:51,Damaged item,14000.28,approved,2024-02-04 03:38:51,full_load
2079,13788,41448,2024-01-30 03:38:51,Late delivery,34559.59,processed,2024-02-04 03:38:51,full_load
2080,13800,41485,2025-05-08 19:10:09,Damaged item,1451.26,processed,2025-05-14 19:10:09,full_load
2081,13800,41484,2025-04-27 19:10:09,Late delivery,664.51,approved,2025-05-03 19:10:09,full_load
2082,13807,41505,2024-09-07 17:29:35,Changed mind,14812.26,approved,2024-09-10 17:29:35,full_load
2083,13835,41587,2025-06-14 00:21:34,Damaged item,151.66,approved,2025-06-21 00:21:34,full_load
2084,13835,41586,2025-06-03 00:21:34,Late delivery,21577.52,approved,2025-06-10 00:21:34,full_load
2085,13843,41607,2025-10-02 14:19:33,Size issue,201.96,approved,2025-10-03 14:19:33,full_load
2086,13843,41605,2025-10-04 14:19:33,Late delivery,915.9,processed,2025-10-09 14:19:33,full_load
2087,13850,41627,2025-12-31 13:55:46,Damaged item,2727.6,processed,2026-01-05 13:55:46,full_load
2088,13855,41644,2023-11-19 07:35:49,Late delivery,336.55,processed,2023-11-23 07:35:49,full_load
2089,13856,41645,2025-03-18 19:33:22,Missing parts,8708.49,rejected,2025-03-24 19:33:22,full_load
2090,13864,41669,2025-11-19 22:17:08,Wrong item,43109.66,approved,2025-11-20 22:17:08,full_load
2091,13884,41736,2023-11-14 07:02:32,Late delivery,22174.28,approved,2023-11-17 07:02:32,full_load
2092,13909,41807,2025-11-10 15:48:38,Damaged item,11144.49,approved,2025-11-16 15:48:38,full_load
2093,13926,41852,2026-01-01 15:10:28,Changed mind,9417.54,approved,2026-01-02 15:10:28,full_load
2094,13927,41854,2023-03-24 10:09:24,Size issue,30898.08,processed,2023-03-27 10:09:24,full_load
2095,13945,41910,2024-12-08 09:13:15,Size issue,4632.92,processed,2024-12-13 09:13:15,full_load
2096,13945,41909,2024-12-09 09:13:15,Late delivery,373.06,approved,2024-12-10 09:13:15,full_load
2097,13950,41922,2023-07-19 06:33:42,Missing parts,1332.74,rejected,2023-07-26 06:33:42,full_load
2098,13954,41934,2023-05-29 14:17:53,Wrong item,16008.94,processed,2023-06-01 14:17:53,full_load
2099,13954,41935,2023-05-25 14:17:53,Damaged item,2334.72,approved,2023-05-31 14:17:53,full_load
2100,13988,42034,2024-11-08 05:51:44,Missing parts,491.08,processed,2024-11-13 05:51:44,full_load
2101,13988,42035,2024-11-01 05:51:44,Missing parts,2932.72,approved,2024-11-02 05:51:44,full_load
2102,13992,42046,2023-08-14 00:25:55,Damaged item,11823.54,approved,2023-08-15 00:25:55,full_load
2103,14004,42090,2025-03-31 02:07:26,Damaged item,1607.89,approved,2025-04-02 02:07:26,full_load
2104,14011,42115,2024-12-12 02:58:33,Missing parts,11449.18,approved,2024-12-17 02:58:33,full_load
2105,14011,42113,2024-12-04 02:58:33,Missing parts,7834.18,processed,2024-12-09 02:58:33,full_load
2106,14014,42123,2023-12-24 10:12:44,Changed mind,6923.79,approved,2023-12-28 10:12:44,full_load
2107,14014,42125,2023-12-30 10:12:44,Missing parts,3807.58,processed,2024-01-03 10:12:44,full_load
2108,14019,42143,2023-01-29 09:24:35,Changed mind,24943.65,approved,2023-02-04 09:24:35,full_load
2109,14032,42174,2023-07-28 03:07:37,Damaged item,9338.01,processed,2023-08-03 03:07:37,full_load
2110,14035,42178,2024-09-14 19:02:13,Size issue,2306.22,approved,2024-09-17 19:02:13,full_load
2111,14035,42179,2024-09-08 19:02:13,Size issue,1827.84,processed,2024-09-11 19:02:13,full_load
2112,14053,42229,2023-03-26 11:29:57,Wrong item,1582.06,processed,2023-04-02 11:29:57,full_load
2113,14053,42228,2023-03-21 11:29:57,Missing parts,738.85,approved,2023-03-27 11:29:57,full_load
2114,14063,42260,2023-05-05 01:22:42,Missing parts,309.39,approved,2023-05-06 01:22:42,full_load
2115,14077,42308,2024-03-10 16:01:45,Size issue,234.31,approved,2024-03-13 16:01:45,full_load
2116,14083,42333,2025-06-04 04:27:10,Wrong item,957.63,approved,2025-06-08 04:27:10,full_load
2117,14090,42355,2024-12-27 14:38:53,Size issue,2433.04,processed,2024-12-30 14:38:53,full_load
2118,14090,42353,2024-12-22 14:38:53,Changed mind,39185.04,approved,2024-12-23 14:38:53,full_load
2119,14102,42390,2023-08-07 06:35:02,Changed mind,1215.17,processed,2023-08-12 06:35:02,full_load
2120,14102,42392,2023-08-06 06:35:02,Damaged item,8999.9,approved,2023-08-08 06:35:02,full_load
2121,14120,42454,2025-01-25 22:02:25,Missing parts,4274.53,processed,2025-01-30 22:02:25,full_load
2122,14132,42485,2023-11-04 03:03:43,Damaged item,27025.38,approved,2023-11-11 03:03:43,full_load
2123,14132,42484,2023-11-01 03:03:43,Damaged item,12098.13,approved,2023-11-02 03:03:43,full_load
2124,14135,42497,2025-04-13 21:15:22,Wrong item,2947.38,processed,2025-04-18 21:15:22,full_load
2125,14135,42498,2025-04-07 21:15:22,Size issue,10924.76,processed,2025-04-10 21:15:22,full_load
2126,14138,42511,2023-06-29 11:29:59,Missing parts,8415.12,approved,2023-07-02 11:29:59,full_load
2127,14138,42508,2023-07-02 11:29:59,Size issue,1088.46,approved,2023-07-08 11:29:59,full_load
2128,14142,42523,2024-11-18 20:30:22,Late delivery,4434.98,approved,2024-11-22 20:30:22,full_load
2129,14142,42522,2024-11-23 20:30:22,Size issue,8365.58,processed,2024-11-26 20:30:22,full_load
2130,14159,42582,2025-09-26 16:13:08,Damaged item,771.42,approved,2025-09-27 16:13:08,full_load
2131,14169,42612,2023-12-10 08:23:06,Changed mind,91632.72,processed,2023-12-14 08:23:06,full_load
2132,14169,42611,2023-12-09 08:23:06,Missing parts,27533.21,processed,2023-12-15 08:23:06,full_load
2133,14177,42631,2024-10-07 11:36:48,Missing parts,30343.65,approved,2024-10-11 11:36:48,full_load
2134,14177,42632,2024-10-17 11:36:48,Missing parts,2077.24,processed,2024-10-18 11:36:48,full_load
2135,14193,42689,2025-05-18 03:53:57,Missing parts,6418.92,approved,2025-05-19 03:53:57,full_load
2136,14207,42730,2025-04-04 23:13:49,Size issue,1091.78,processed,2025-04-06 23:13:49,full_load
2137,14216,42758,2023-12-13 19:32:31,Damaged item,9782.43,approved,2023-12-18 19:32:31,full_load
2138,14216,42759,2023-12-08 19:32:31,Wrong item,18957.9,approved,2023-12-15 19:32:31,full_load
2139,14224,42776,2025-02-09 01:40:46,Size issue,3163.3,approved,2025-02-12 01:40:46,full_load
2140,14234,42812,2024-08-02 04:14:55,Late delivery,2246.96,approved,2024-08-05 04:14:55,full_load
2141,14237,42823,2025-05-15 19:30:14,Damaged item,379.62,approved,2025-05-18 19:30:14,full_load
2142,14238,42826,2025-07-29 00:35:44,Changed mind,127657.26,approved,2025-08-04 00:35:44,full_load
2143,14251,42867,2023-10-19 13:28:34,Wrong item,4956.69,processed,2023-10-22 13:28:34,full_load
2144,14251,42865,2023-10-14 13:28:34,Missing parts,1284.12,approved,2023-10-18 13:28:34,full_load
2145,14259,42888,2025-12-07 21:17:23,Wrong item,3999.32,approved,2025-12-10 21:17:23,full_load
2146,14268,42921,2025-05-18 06:09:44,Missing parts,870.07,processed,2025-05-21 06:09:44,full_load
2147,14302,43020,2025-01-07 14:30:01,Damaged item,6602.3,processed,2025-01-11 14:30:01,full_load
2148,14304,43025,2023-10-24 21:54:58,Late delivery,133.86,processed,2023-10-25 21:54:58,full_load
2149,14304,43027,2023-10-19 21:54:58,Damaged item,1497.3,processed,2023-10-24 21:54:58,full_load
2150,14325,43098,2024-02-03 06:30:57,Size issue,854.8,approved,2024-02-04 06:30:57,full_load
2151,14333,43127,2024-04-03 16:41:34,Size issue,66529.44,approved,2024-04-09 16:41:34,full_load
2152,14333,43125,2024-04-13 16:41:34,Late delivery,2061.96,processed,2024-04-16 16:41:34,full_load
2153,14349,43168,2024-01-16 21:04:56,Size issue,1190.88,approved,2024-01-19 21:04:56,full_load
2154,14349,43167,2024-01-21 21:04:56,Size issue,3531.3,approved,2024-01-28 21:04:56,full_load
2155,14364,43219,2023-11-25 10:40:51,Late delivery,2590.47,approved,2023-11-29 10:40:51,full_load
2156,14364,43220,2023-12-03 10:40:51,Late delivery,3474.24,approved,2023-12-05 10:40:51,full_load
2157,14365,43221,2025-05-20 09:57:23,Late delivery,94708.95,processed,2025-05-27 09:57:23,full_load
2158,14365,43222,2025-05-04 09:57:23,Late delivery,3601.02,processed,2025-05-09 09:57:23,full_load
2159,14396,43307,2024-09-20 01:59:08,Size issue,938.5,approved,2024-09-24 01:59:08,full_load
2160,14396,43306,2024-10-01 01:59:08,Size issue,36603.25,processed,2024-10-05 01:59:08,full_load
2161,14409,43356,2023-11-26 23:44:03,Late delivery,296.49,approved,2023-11-27 23:44:03,full_load
2162,14412,43367,2023-07-12 08:49:29,Size issue,1367.19,processed,2023-07-14 08:49:29,full_load
2163,14412,43364,2023-07-12 08:49:29,Late delivery,6848.8,approved,2023-07-19 08:49:29,full_load
2164,14418,43384,2023-11-15 10:06:32,Changed mind,7075.6,processed,2023-11-21 10:06:32,full_load
2165,14451,43481,2023-04-20 01:27:30,Wrong item,5498.16,processed,2023-04-24 01:27:30,full_load
2166,14458,43497,2024-05-26 15:20:35,Size issue,965.5,processed,2024-05-30 15:20:35,full_load
2167,14486,43582,2024-10-12 19:39:54,Size issue,91095.52,processed,2024-10-16 19:39:54,full_load
2168,14486,43584,2024-10-15 19:39:54,Wrong item,12243.03,approved,2024-10-18 19:39:54,full_load
2169,14491,43603,2024-12-18 04:52:12,Size issue,2040.98,processed,2024-12-21 04:52:12,full_load
2170,14491,43604,2024-12-17 04:52:12,Size issue,134.65,processed,2024-12-18 04:52:12,full_load
2171,14511,43666,2025-09-18 21:51:33,Missing parts,674.83,processed,2025-09-21 21:51:33,full_load
2172,14511,43665,2025-09-13 21:51:33,Changed mind,62438.5,processed,2025-09-17 21:51:33,full_load
2173,14514,43669,2023-08-14 20:17:00,Changed mind,663.0,approved,2023-08-21 20:17:00,full_load
2174,14520,43684,2024-07-29 23:36:32,Late delivery,3509.55,approved,2024-08-04 23:36:32,full_load
2175,14529,43702,2025-07-13 05:14:53,Wrong item,183.21,processed,2025-07-18 05:14:53,full_load
2176,14530,43706,2023-12-15 03:08:51,Late delivery,1276.83,approved,2023-12-20 03:08:51,full_load
2177,14530,43707,2023-12-23 03:08:51,Damaged item,307.51,approved,2023-12-25 03:08:51,full_load
2178,14532,43712,2024-01-31 10:18:58,Size issue,4473.18,approved,2024-02-03 10:18:58,full_load
2179,14536,43720,2025-01-08 23:10:49,Changed mind,12844.29,processed,2025-01-10 23:10:49,full_load
2180,14550,43762,2024-03-25 10:26:21,Late delivery,6391.4,approved,2024-03-28 10:26:21,full_load
2181,14560,43782,2024-11-08 14:29:49,Missing parts,12541.7,approved,2024-11-12 14:29:49,full_load
2182,14571,43818,2023-01-21 09:41:48,Size issue,501.11,rejected,2023-01-24 09:41:48,full_load
2183,14577,43835,2023-04-04 00:37:19,Late delivery,170.67,approved,2023-04-05 00:37:19,full_load
2184,14581,43851,2025-12-09 05:32:51,Wrong item,2173.19,processed,2025-12-15 05:32:51,full_load
2185,14581,43850,2025-12-07 05:32:51,Wrong item,4430.94,approved,2025-12-10 05:32:51,full_load
2186,14591,43879,2025-10-24 22:14:45,Missing parts,71483.04,processed,2025-10-27 22:14:45,full_load
2187,14592,43885,2025-02-08 05:40:24,Missing parts,5379.14,approved,2025-02-14 05:40:24,full_load
2188,14592,43883,2025-02-11 05:40:24,Missing parts,18667.11,processed,2025-02-18 05:40:24,full_load
2189,14597,43897,2023-02-17 12:45:32,Damaged item,1417.35,approved,2023-02-21 12:45:32,full_load
2190,14602,43916,2025-07-12 12:03:09,Wrong item,21270.06,approved,2025-07-16 12:03:09,full_load
2191,14621,43977,2023-10-10 13:22:38,Size issue,2245.29,processed,2023-10-11 13:22:38,full_load
2192,14632,44014,2023-08-09 11:32:27,Wrong item,1140.17,approved,2023-08-13 11:32:27,full_load
2193,14635,44017,2024-06-11 03:17:54,Size issue,1451.06,approved,2024-06-13 03:17:54,full_load
2194,14635,44019,2024-06-20 03:17:54,Changed mind,3330.27,approved,2024-06-25 03:17:54,full_load
2195,14655,44077,2024-11-01 21:54:30,Changed mind,2640.64,approved,2024-11-02 21:54:30,full_load
2196,14664,44098,2025-07-05 12:42:20,Late delivery,40883.62,processed,2025-07-09 12:42:20,full_load
2197,14670,44114,2025-05-01 12:00:41,Damaged item,449.26,approved,2025-05-08 12:00:41,full_load
2198,14677,44129,2025-09-09 07:52:50,Wrong item,243.51,processed,2025-09-16 07:52:50,full_load
2199,14679,44140,2024-05-03 06:22:42,Missing parts,1087.53,processed,2024-05-09 06:22:42,full_load
2200,14679,44138,2024-04-28 06:22:42,Size issue,8625.91,processed,2024-04-29 06:22:42,full_load
2201,14701,44210,2025-07-30 14:39:28,Wrong item,3209.17,processed,2025-08-05 14:39:28,full_load
2202,14704,44223,2024-10-04 22:28:02,Wrong item,3271.69,rejected,2024-10-05 22:28:02,full_load
2203,14711,44244,2023-08-17 20:43:14,Late delivery,14264.92,approved,2023-08-23 20:43:14,full_load
2204,14711,44245,2023-08-20 20:43:14,Late delivery,21952.96,approved,2023-08-21 20:43:14,full_load
2205,14721,44279,2024-08-24 12:16:32,Missing parts,15044.6,approved,2024-08-28 12:16:32,full_load
2206,14721,44276,2024-09-04 12:16:32,Late delivery,818.94,approved,2024-09-08 12:16:32,full_load
2207,14726,44292,2025-01-24 10:00:10,Missing parts,2964.12,approved,2025-01-30 10:00:10,full_load
2208,14726,44291,2025-02-01 10:00:10,Late delivery,5256.31,approved,2025-02-06 10:00:10,full_load
2209,14731,44305,2025-05-27 12:47:37,Changed mind,18659.79,approved,2025-06-03 12:47:37,full_load
2210,14739,44332,2023-04-15 08:59:18,Size issue,5141.49,approved,2023-04-21 08:59:18,full_load
2211,14746,44351,2024-06-22 14:38:24,Wrong item,2239.29,processed,2024-06-25 14:38:24,full_load
2212,14811,44581,2024-12-09 11:38:33,Size issue,2664.54,processed,2024-12-11 11:38:33,full_load
2213,14811,44577,2024-12-14 11:38:33,Changed mind,11633.22,processed,2024-12-20 11:38:33,full_load
2214,14812,44583,2023-06-08 03:12:02,Damaged item,8853.75,approved,2023-06-13 03:12:02,full_load
2215,14828,44640,2024-05-16 01:27:52,Late delivery,6574.91,approved,2024-05-21 01:27:52,full_load
2216,14828,44639,2024-05-23 01:27:52,Changed mind,32226.01,processed,2024-05-26 01:27:52,full_load
2217,14840,44681,2025-08-02 08:04:56,Wrong item,3235.14,rejected,2025-08-03 08:04:56,full_load
2218,14850,44710,2023-07-09 06:28:21,Size issue,12753.12,processed,2023-07-10 06:28:21,full_load
2219,14854,44727,2025-03-10 06:24:26,Missing parts,733.44,approved,2025-03-13 06:24:26,full_load
2220,14854,44726,2025-03-09 06:24:26,Late delivery,142645.5,processed,2025-03-14 06:24:26,full_load
2221,14855,44732,2024-12-20 07:26:24,Late delivery,22918.7,approved,2024-12-25 07:26:24,full_load
2222,14868,44770,2023-08-20 19:14:13,Missing parts,1759.2,processed,2023-08-27 19:14:13,full_load
2223,14888,44850,2025-10-24 04:54:54,Wrong item,2613.42,processed,2025-10-25 04:54:54,full_load
2224,14892,44866,2023-03-14 07:48:27,Wrong item,15357.11,processed,2023-03-15 07:48:27,full_load
2225,14905,44893,2024-04-13 00:34:37,Damaged item,1931.49,processed,2024-04-16 00:34:37,full_load
2226,14910,44907,2025-11-03 03:52:28,Late delivery,13262.06,approved,2025-11-06 03:52:28,full_load
2227,14910,44905,2025-10-22 03:52:28,Missing parts,449.29,processed,2025-10-25 03:52:28,full_load
2228,14914,44923,2023-02-14 06:13:25,Late delivery,4719.24,approved,2023-02-16 06:13:25,full_load
2229,14914,44922,2023-02-14 06:13:25,Changed mind,434.64,processed,2023-02-19 06:13:25,full_load
2230,14919,44941,2026-01-04 03:23:17,Changed mind,12088.82,processed,2026-01-11 03:23:17,full_load
2231,14919,44940,2026-01-08 03:23:17,Changed mind,21206.39,approved,2026-01-15 03:23:17,full_load
2232,14958,45072,2023-05-07 10:07:23,Damaged item,1216.52,approved,2023-05-11 10:07:23,full_load
2233,14958,45071,2023-05-19 10:07:23,Missing parts,23463.96,approved,2023-05-22 10:07:23,full_load
2234,14961,45080,2025-09-08 07:23:51,Late delivery,4735.07,processed,2025-09-09 07:23:51,full_load
2235,14966,45093,2023-05-13 10:49:11,Wrong item,57521.28,rejected,2023-05-19 10:49:11,full_load
2236,14966,45092,2023-05-11 10:49:11,Damaged item,5931.39,approved,2023-05-16 10:49:11,full_load
